Gene_Name,Drug_ID,Indication_Name,Phase
FKBP1A,CHEMBL413,Venous malformation,APPROVAL
FKBP1A,CHEMBL413,Gorham-Stout disease,APPROVAL
FKBP1A,CHEMBL413,vascular neoplasm,APPROVAL
FKBP1A,CHEMBL413,tufted angioma,APPROVAL
FKBP1A,CHEMBL413,hemangioendothelioma,APPROVAL
FKBP1A,CHEMBL413,lymphangiectasis,APPROVAL
FKBP1A,CHEMBL413,vascular malformation,APPROVAL
FKBP1A,CHEMBL413,angioosteohypertrophic syndrome,APPROVAL
FKBP1A,CHEMBL413,lymphangioleiomyomatosis,APPROVAL
FKBP1A,CHEMBL413,multiple myeloma,APPROVAL
FKBP1A,CHEMBL413,lymphangioma,APPROVAL
FKBP1A,CHEMBL413,tuberous sclerosis,APPROVAL
FKBP1A,CHEMBL413,kidney transplant,APPROVAL
FKBP1A,CHEMBL413,Angiofibroma,APPROVAL
FKBP1A,CHEMBL413,Angiofibromas,APPROVAL
FKBP1A,CHEMBL413,lymphatic malformation,APPROVAL
FKBP1A,CHEMBL413,neoplasm,APPROVAL
FKBP1A,CHEMBL413,eye disease,APPROVAL
FKBP1A,CHEMBL1908360,astrocytoma,APPROVAL
FKBP1A,CHEMBL1908360,angiomyolipoma,APPROVAL
FKBP1A,CHEMBL1908360,renal cell carcinoma,APPROVAL
FKBP1A,CHEMBL1908360,tuberous sclerosis,APPROVAL
FKBP1A,CHEMBL1908360,neuroendocrine neoplasm,APPROVAL
FKBP1A,CHEMBL1908360,breast carcinoma,APPROVAL
FKBP1A,CHEMBL1908360,breast cancer,APPROVAL
FKBP1A,CHEMBL1908360,hamartoma,APPROVAL
FKBP1A,CHEMBL1908360,kidney angiomyolipoma,APPROVAL
FKBP1A,CHEMBL1908360,breast neoplasm,APPROVAL
FKBP1A,CHEMBL1908360,pancreatic neoplasm,APPROVAL
FKBP1A,CHEMBL1908360,Adenoma sebaceum,APPROVAL
FKBP1A,CHEMBL1908360,neoplasm,APPROVAL
FKBP1A,CHEMBL3989887,conjunctivitis,APPROVAL
FKBP1A,CHEMBL3989887,graft versus host disease,APPROVAL
FKBP1A,CHEMBL3989887,Eczematoid dermatitis,APPROVAL
FKBP1A,CHEMBL3989887,atopic eczema,APPROVAL
FKBP1A,CHEMBL3989887,liver transplant,APPROVAL
FKBP1A,CHEMBL3989887,kidney transplant,APPROVAL
FKBP1A,CHEMBL3989887,immune system disease,APPROVAL
FKBP1A,CHEMBL3989887,Renal insufficiency,APPROVAL
FKBP1A,CHEMBL3989887,kidney failure,APPROVAL
FKBP1A,CHEMBL1200686,atopic eczema,APPROVAL
FKBP1A,CHEMBL1200686,Eczematoid dermatitis,APPROVAL
FKBP1A,CHEMBL1201182,renal cell carcinoma,APPROVAL
FKBP1A,CHEMBL1201182,Mantle cell lymphoma,APPROVAL
FKBP1A,CHEMBL1201182,neoplasm,APPROVAL
FKBP1A,CHEMBL413,pemphigus,EARLY_PHASE_1
FKBP1A,CHEMBL413,Keloid,EARLY_PHASE_1
FKBP1A,CHEMBL413,metastasis,PHASE_1
FKBP1A,CHEMBL413,liver cancer,PHASE_1
FKBP1A,CHEMBL413,familial multiple nevi flammei,PHASE_1
FKBP1A,CHEMBL413,glioblastoma multiforme,PHASE_1
FKBP1A,CHEMBL413,anterior uveitis,PHASE_1
FKBP1A,CHEMBL413,low grade glioma,PHASE_1
FKBP1A,CHEMBL413,pachyonychia congenita,PHASE_1
FKBP1A,CHEMBL413,Glycogen storage disease due to acid maltase deficiency,PHASE_1
FKBP1A,CHEMBL413,pulmonary hypertension,PHASE_1
FKBP1A,CHEMBL413,alcohol dependence,PHASE_1
FKBP1A,CHEMBL413,vascular anomaly,PHASE_1
FKBP1A,CHEMBL413,heart failure,PHASE_1
FKBP1A,CHEMBL1908360,cervical cancer,PHASE_1
FKBP1A,CHEMBL1908360,Hepatic failure,PHASE_1
FKBP1A,CHEMBL1908360,nasopharyngeal neoplasm,PHASE_1
FKBP1A,CHEMBL1908360,non-Hodgkins lymphoma,PHASE_1
FKBP1A,CHEMBL1201182,chronic myelogenous leukemia,PHASE_1
FKBP1A,CHEMBL1201182,"Genital neoplasm, female",PHASE_1
FKBP1A,CHEMBL1201182,colorectal cancer,PHASE_1
FKBP1A,CHEMBL1201182,colorectal adenocarcinoma,PHASE_1
FKBP1A,CHEMBL1201182,diffuse intrinsic pontine glioma,PHASE_1
FKBP1A,CHEMBL269732,alopecia,PHASE_1
FKBP1A,CHEMBL269732,scleroderma,PHASE_1
FKBP1A,CHEMBL269732,venous thromboembolism,PHASE_1
FKBP1A,CHEMBL269732,myelofibrosis,PHASE_1
FKBP1A,CHEMBL413,Central Nervous System Neoplasm,PHASE_1_2
FKBP1A,CHEMBL413,relapsing-remitting multiple sclerosis,PHASE_1_2
FKBP1A,CHEMBL413,prostate cancer,PHASE_1_2
FKBP1A,CHEMBL413,rectum cancer,PHASE_1_2
FKBP1A,CHEMBL413,diabetic retinopathy,PHASE_1_2
FKBP1A,CHEMBL413,non-small cell lung carcinoma,PHASE_1_2
FKBP1A,CHEMBL413,Desmoid-type fibromatosis,PHASE_1_2
FKBP1A,CHEMBL413,scleritis,PHASE_1_2
FKBP1A,CHEMBL413,HIV-1 infection,PHASE_1_2
FKBP1A,CHEMBL413,hyperinsulinism,PHASE_1_2
FKBP1A,CHEMBL413,metastatic colorectal cancer,PHASE_1_2
FKBP1A,CHEMBL413,Parkinson disease,PHASE_1_2
FKBP1A,CHEMBL413,frontotemporal dementia,PHASE_1_2
FKBP1A,CHEMBL413,Gaucher disease type 2,PHASE_1_2
FKBP1A,CHEMBL413,Thalassemia,PHASE_1_2
FKBP1A,CHEMBL413,Sjogren syndrome,PHASE_1_2
FKBP1A,CHEMBL1908360,lung cancer,PHASE_1_2
FKBP1A,CHEMBL1908360,acute myeloid leukemia,PHASE_1_2
FKBP1A,CHEMBL1908360,Abnormality of blood and blood-forming tissues,PHASE_1_2
FKBP1A,CHEMBL1908360,gastrointestinal stromal tumor,PHASE_1_2
FKBP1A,CHEMBL1908360,acute coronary syndrome,PHASE_1_2
FKBP1A,CHEMBL1908360,PTEN hamartoma tumor syndrome,PHASE_1_2
FKBP1A,CHEMBL1908360,classic Hodgkin lymphoma,PHASE_1_2
FKBP1A,CHEMBL1200686,Netherton syndrome,PHASE_1_2
FKBP1A,CHEMBL1201182,adenocarcinoma,PHASE_1_2
FKBP1A,CHEMBL1201182,cancer,PHASE_1_2
FKBP1A,CHEMBL1201182,sarcoma,PHASE_1_2
FKBP1A,CHEMBL1201182,prostate adenocarcinoma,PHASE_1_2
FKBP1A,CHEMBL269732,peripheral nerve injury,PHASE_1_2
FKBP1A,CHEMBL269732,infection,PHASE_1_2
FKBP1A,CHEMBL413,focal segmental glomerulosclerosis,PHASE_2
FKBP1A,CHEMBL413,severe aplastic anemia,PHASE_2
FKBP1A,CHEMBL413,cancer,PHASE_2
FKBP1A,CHEMBL413,acute myeloid leukemia,PHASE_2
FKBP1A,CHEMBL413,pancreatic carcinoma,PHASE_2
FKBP1A,CHEMBL413,IGA glomerulonephritis,PHASE_2
FKBP1A,CHEMBL413,neurofibromatosis type 1,PHASE_2
FKBP1A,CHEMBL413,diabetic macular edema,PHASE_2
FKBP1A,CHEMBL413,osteosarcoma,PHASE_2
FKBP1A,CHEMBL413,choroidal neovascularization,PHASE_2
FKBP1A,CHEMBL413,age-related macular degeneration,PHASE_2
FKBP1A,CHEMBL413,acute lymphoblastic leukemia,PHASE_2
FKBP1A,CHEMBL413,dry eye syndrome,PHASE_2
FKBP1A,CHEMBL413,kaposiform hemangioendothelioma,PHASE_2
FKBP1A,CHEMBL413,skin carcinoma,PHASE_2
FKBP1A,CHEMBL413,sarcoma,PHASE_2
FKBP1A,CHEMBL413,Cutaneous T-cell lymphoma,PHASE_2
FKBP1A,CHEMBL413,germ cell tumor,PHASE_2
FKBP1A,CHEMBL413,sickle cell disease,PHASE_2
FKBP1A,CHEMBL413,Cerebral arteriovenous malformation,PHASE_2
FKBP1A,CHEMBL413,severe combined immunodeficiency,PHASE_2
FKBP1A,CHEMBL413,PEComa,PHASE_2
FKBP1A,CHEMBL413,aging,PHASE_2
FKBP1A,CHEMBL413,Familial adenomatous polyposis,PHASE_2
FKBP1A,CHEMBL413,thyroid cancer,PHASE_2
FKBP1A,CHEMBL413,amyotrophic lateral sclerosis,PHASE_2
FKBP1A,CHEMBL413,systemic scleroderma,PHASE_2
FKBP1A,CHEMBL413,multiple system atrophy,PHASE_2
FKBP1A,CHEMBL413,Beta-thalassemia,PHASE_2
FKBP1A,CHEMBL413,Castleman disease,PHASE_2
FKBP1A,CHEMBL413,bronchitis,PHASE_2
FKBP1A,CHEMBL413,brain aneurysm,PHASE_2
FKBP1A,CHEMBL413,COVID-19,PHASE_2
FKBP1A,CHEMBL413,Graves ophthalmopathy,PHASE_2
FKBP1A,CHEMBL413,Alzheimer disease,PHASE_2
FKBP1A,CHEMBL413,Vitiligo,PHASE_2
FKBP1A,CHEMBL413,sarcoidosis,PHASE_2
FKBP1A,CHEMBL413,liver disease,PHASE_2
FKBP1A,CHEMBL413,blood platelet disease,PHASE_2
FKBP1A,CHEMBL413,Leigh syndrome,PHASE_2
FKBP1A,CHEMBL413,acanthosis nigricans,PHASE_2
FKBP1A,CHEMBL1908360,endometrial cancer,PHASE_2
FKBP1A,CHEMBL1908360,cutaneous melanoma,PHASE_2
FKBP1A,CHEMBL1908360,non-small cell lung carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,kidney disease,PHASE_2
FKBP1A,CHEMBL1908360,colorectal cancer,PHASE_2
FKBP1A,CHEMBL1908360,small cell lung carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,pancreatic carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,systemic mastocytosis,PHASE_2
FKBP1A,CHEMBL1908360,glioblastoma multiforme,PHASE_2
FKBP1A,CHEMBL1908360,lymphoma,PHASE_2
FKBP1A,CHEMBL1908360,colorectal adenocarcinoma,PHASE_2
FKBP1A,CHEMBL1908360,neuroendocrine carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,multiple myeloma,PHASE_2
FKBP1A,CHEMBL1908360,plasma cell neoplasm,PHASE_2
FKBP1A,CHEMBL1908360,kidney neoplasm,PHASE_2
FKBP1A,CHEMBL1908360,adenocarcinoma,PHASE_2
FKBP1A,CHEMBL1908360,Mantle cell lymphoma,PHASE_2
FKBP1A,CHEMBL1908360,Transitional Cell Carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,stomach neoplasm,PHASE_2
FKBP1A,CHEMBL1908360,sarcoma,PHASE_2
FKBP1A,CHEMBL1908360,mesothelioma,PHASE_2
FKBP1A,CHEMBL1908360,hepatocellular carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,Paraganglioma,PHASE_2
FKBP1A,CHEMBL1908360,low grade glioma,PHASE_2
FKBP1A,CHEMBL1908360,uveitis,PHASE_2
FKBP1A,CHEMBL1908360,urinary bladder cancer,PHASE_2
FKBP1A,CHEMBL1908360,myelodysplastic syndrome,PHASE_2
FKBP1A,CHEMBL1908360,Peutz-Jeghers syndrome,PHASE_2
FKBP1A,CHEMBL1908360,cytomegalovirus infection,PHASE_2
FKBP1A,CHEMBL1908360,thyroid cancer,PHASE_2
FKBP1A,CHEMBL1908360,head and neck malignant neoplasia,PHASE_2
FKBP1A,CHEMBL1908360,intracranial meningioma,PHASE_2
FKBP1A,CHEMBL1908360,cholangiocarcinoma,PHASE_2
FKBP1A,CHEMBL1908360,Waldenstrom macroglobulinemia,PHASE_2
FKBP1A,CHEMBL1908360,esophageal cancer,PHASE_2
FKBP1A,CHEMBL1908360,liver cancer,PHASE_2
FKBP1A,CHEMBL1908360,Hodgkins lymphoma,PHASE_2
FKBP1A,CHEMBL1908360,malignant pleural mesothelioma,PHASE_2
FKBP1A,CHEMBL1908360,head and neck squamous cell carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,adenoid cystic carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,marginal zone B-cell lymphoma,PHASE_2
FKBP1A,CHEMBL1908360,osteosarcoma,PHASE_2
FKBP1A,CHEMBL1908360,soft tissue sarcoma,PHASE_2
FKBP1A,CHEMBL1908360,Uveal Melanoma,PHASE_2
FKBP1A,CHEMBL1908360,neurofibromatosis type 1,PHASE_2
FKBP1A,CHEMBL1908360,islet cell tumor,PHASE_2
FKBP1A,CHEMBL1908360,metastatic colorectal cancer,PHASE_2
FKBP1A,CHEMBL1908360,Kaposi's sarcoma,PHASE_2
FKBP1A,CHEMBL1908360,NF2-related schwannomatosis,PHASE_2
FKBP1A,CHEMBL1908360,germ cell tumor,PHASE_2
FKBP1A,CHEMBL1908360,lung carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,medullary thyroid gland carcinoma,PHASE_2
FKBP1A,CHEMBL1908360,Cutaneous T-cell lymphoma,PHASE_2
FKBP1A,CHEMBL1908360,digestive system neuroendocrine neoplasm,PHASE_2
FKBP1A,CHEMBL1908360,malignant peripheral nerve sheath tumor,PHASE_2
FKBP1A,CHEMBL1908360,bone sarcoma,PHASE_2
FKBP1A,CHEMBL1908360,Sturge-Weber syndrome,PHASE_2
FKBP1A,CHEMBL1908360,chondrosarcoma,PHASE_2
FKBP1A,CHEMBL1908360,childhood ependymoma,PHASE_2
FKBP1A,CHEMBL1908360,primary aldosteronism,PHASE_2
FKBP1A,CHEMBL1908360,epilepsy,PHASE_2
FKBP1A,CHEMBL1908360,malignant glioma,PHASE_2
FKBP1A,CHEMBL1908360,diffuse intrinsic pontine glioma,PHASE_2
FKBP1A,CHEMBL1908360,meningioma,PHASE_2
FKBP1A,CHEMBL1908360,vascular malformation,PHASE_2
FKBP1A,CHEMBL3989887,cardiac transplant,PHASE_2
FKBP1A,CHEMBL3989887,oral lichen planus,PHASE_2
FKBP1A,CHEMBL3989887,non-infectious anterior uveitis,PHASE_2
FKBP1A,CHEMBL1200686,oral lichen planus,PHASE_2
FKBP1A,CHEMBL1200686,Vitiligo,PHASE_2
FKBP1A,CHEMBL1200686,seborrheic dermatitis,PHASE_2
FKBP1A,CHEMBL1200686,exanthem,PHASE_2
FKBP1A,CHEMBL1200686,Skin rash,PHASE_2
FKBP1A,CHEMBL1201182,prostate cancer,PHASE_2
FKBP1A,CHEMBL1201182,gliosarcoma,PHASE_2
FKBP1A,CHEMBL1201182,adult glioblastoma,PHASE_2
FKBP1A,CHEMBL1201182,brain neoplasm,PHASE_2
FKBP1A,CHEMBL1201182,cutaneous melanoma,PHASE_2
FKBP1A,CHEMBL1201182,small cell lung carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,breast neoplasm,PHASE_2
FKBP1A,CHEMBL1201182,rheumatoid arthritis,PHASE_2
FKBP1A,CHEMBL1201182,non-small cell lung carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,multiple myeloma,PHASE_2
FKBP1A,CHEMBL1201182,Hodgkins lymphoma,PHASE_2
FKBP1A,CHEMBL1201182,diffuse large B-cell lymphoma,PHASE_2
FKBP1A,CHEMBL1201182,relapsing-remitting multiple sclerosis,PHASE_2
FKBP1A,CHEMBL1201182,melanoma,PHASE_2
FKBP1A,CHEMBL1201182,breast cancer,PHASE_2
FKBP1A,CHEMBL1201182,breast carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,glioblastoma multiforme,PHASE_2
FKBP1A,CHEMBL1201182,ovarian cancer,PHASE_2
FKBP1A,CHEMBL1201182,squamous cell carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,Central Nervous System Neoplasm,PHASE_2
FKBP1A,CHEMBL1201182,thyroid cancer,PHASE_2
FKBP1A,CHEMBL1201182,Uterine Carcinosarcoma,PHASE_2
FKBP1A,CHEMBL1201182,liver cancer,PHASE_2
FKBP1A,CHEMBL1201182,myelodysplastic syndrome,PHASE_2
FKBP1A,CHEMBL1201182,head and neck squamous cell carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,non-Hodgkins lymphoma,PHASE_2
FKBP1A,CHEMBL1201182,hepatocellular carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,acute myeloid leukemia,PHASE_2
FKBP1A,CHEMBL1201182,urinary bladder cancer,PHASE_2
FKBP1A,CHEMBL1201182,endometrioid carcinoma,PHASE_2
FKBP1A,CHEMBL1201182,ischemia,PHASE_2
FKBP1A,CHEMBL1201182,peripheral arterial disease,PHASE_2
FKBP1A,CHEMBL269732,asthma,PHASE_2
FKBP1A,CHEMBL269732,cancer,PHASE_2
FKBP1A,CHEMBL269732,multiple sclerosis,PHASE_2
FKBP1A,CHEMBL269732,cutaneous lupus erythematosus,PHASE_2
FKBP1A,CHEMBL269732,liver failure,PHASE_2
FKBP1A,CHEMBL269732,Autoimmune Hepatitis,PHASE_2
FKBP1A,CHEMBL269732,chronic graft versus host disease,PHASE_2
FKBP1A,CHEMBL269732,systemic scleroderma,PHASE_2
FKBP1A,CHEMBL269732,IGA glomerulonephritis,PHASE_2
FKBP1A,CHEMBL269732,Crohn's disease,PHASE_2
FKBP1A,CHEMBL269732,lymphoid neoplasm,PHASE_2
FKBP1A,CHEMBL269732,diabetes mellitus,PHASE_2
FKBP1A,CHEMBL269732,hepatocellular carcinoma,PHASE_2
FKBP1A,CHEMBL269732,pulmonary arterial hypertension,PHASE_2
FKBP1A,CHEMBL269732,amyotrophic lateral sclerosis,PHASE_2
FKBP1A,CHEMBL269732,autoimmune thrombocytopenic purpura,PHASE_2
FKBP1A,CHEMBL269732,skin disease,PHASE_2
FKBP1A,CHEMBL413,chronic kidney disease,PHASE_2_3
FKBP1A,CHEMBL413,carcinoma of liver and intrahepatic biliary tract,PHASE_2_3
FKBP1A,CHEMBL413,Polycystic Kidney Disease,PHASE_2_3
FKBP1A,CHEMBL413,hypertension,PHASE_2_3
FKBP1A,CHEMBL413,Sturge-Weber syndrome,PHASE_2_3
FKBP1A,CHEMBL413,fibroma,PHASE_2_3
FKBP1A,CHEMBL413,IgG4-related retroperitoneal fibrosis,PHASE_2_3
FKBP1A,CHEMBL413,anemia,PHASE_2_3
FKBP1A,CHEMBL413,lupus nephritis,PHASE_2_3
FKBP1A,CHEMBL1908360,Polycystic Kidney Disease,PHASE_2_3
FKBP1A,CHEMBL1908360,uterine cancer,PHASE_2_3
FKBP1A,CHEMBL1908360,gallbladder cancer,PHASE_2_3
FKBP1A,CHEMBL3989887,acute graft vs. host disease,PHASE_2_3
FKBP1A,CHEMBL269732,encephalomyelitis,PHASE_2_3
FKBP1A,CHEMBL269732,allergic conjunctivitis,PHASE_2_3
FKBP1A,CHEMBL269732,lipoid nephrosis,PHASE_2_3
FKBP1A,CHEMBL269732,ischemia reperfusion injury,PHASE_2_3
FKBP1A,CHEMBL269732,liver disease,PHASE_2_3
FKBP1A,CHEMBL269732,edema,PHASE_2_3
FKBP1A,CHEMBL269732,infertility,PHASE_2_3
FKBP1A,CHEMBL269732,Sjogren syndrome,PHASE_2_3
FKBP1A,CHEMBL269732,lymphedema,PHASE_2_3
FKBP1A,CHEMBL413,uveitis,PHASE_3
FKBP1A,CHEMBL413,graft versus host disease,PHASE_3
FKBP1A,CHEMBL413,liver transplant,PHASE_3
FKBP1A,CHEMBL413,kidney failure,PHASE_3
FKBP1A,CHEMBL413,kidney disease,PHASE_3
FKBP1A,CHEMBL413,Autosomal dominant polycystic kidney disease,PHASE_3
FKBP1A,CHEMBL413,type 1 diabetes mellitus,PHASE_3
FKBP1A,CHEMBL413,acute graft vs. host disease,PHASE_3
FKBP1A,CHEMBL413,hepatocellular carcinoma,PHASE_3
FKBP1A,CHEMBL413,Birt-Hogg-Dube syndrome,PHASE_3
FKBP1A,CHEMBL413,Birt-Hogg-Dubé syndrome,PHASE_3
FKBP1A,CHEMBL413,oral lichen planus,PHASE_3
FKBP1A,CHEMBL413,Abnormality of the cardiovascular system,PHASE_3
FKBP1A,CHEMBL413,chronic renal failure syndrome,PHASE_3
FKBP1A,CHEMBL413,urinary bladder cancer,PHASE_3
FKBP1A,CHEMBL413,Coronary Restenosis,PHASE_3
FKBP1A,CHEMBL413,neurofibromatosis,PHASE_3
FKBP1A,CHEMBL413,systemic lupus erythematosus,PHASE_3
FKBP1A,CHEMBL413,breast cancer,PHASE_3
FKBP1A,CHEMBL413,inclusion body myositis,PHASE_3
FKBP1A,CHEMBL413,juvenile nasopharyngeal angiofibroma,PHASE_3
FKBP1A,CHEMBL413,skin cancer,PHASE_3
FKBP1A,CHEMBL413,long COVID-19,PHASE_3
FKBP1A,CHEMBL1908360,kidney cancer,PHASE_3
FKBP1A,CHEMBL1908360,acute graft vs. host disease,PHASE_3
FKBP1A,CHEMBL1908360,cardiac transplant,PHASE_3
FKBP1A,CHEMBL1908360,kidney transplant,PHASE_3
FKBP1A,CHEMBL1908360,liver transplant,PHASE_3
FKBP1A,CHEMBL1908360,coronary artery disease,PHASE_3
FKBP1A,CHEMBL1908360,Coronary Restenosis,PHASE_3
FKBP1A,CHEMBL1908360,pancreatic neuroendocrine tumor,PHASE_3
FKBP1A,CHEMBL1908360,diffuse large B-cell lymphoma,PHASE_3
FKBP1A,CHEMBL1908360,lymphangioleiomyomatosis,PHASE_3
FKBP1A,CHEMBL1908360,skin cancer,PHASE_3
FKBP1A,CHEMBL1908360,gastric cancer,PHASE_3
FKBP1A,CHEMBL1908360,carcinoma,PHASE_3
FKBP1A,CHEMBL1908360,infection,PHASE_3
FKBP1A,CHEMBL1908360,chronic renal failure syndrome,PHASE_3
FKBP1A,CHEMBL1908360,Autosomal dominant polycystic kidney disease,PHASE_3
FKBP1A,CHEMBL1908360,chronic kidney disease,PHASE_3
FKBP1A,CHEMBL1908360,graft versus host disease,PHASE_3
FKBP1A,CHEMBL1908360,prostate cancer,PHASE_3
FKBP1A,CHEMBL1908360,cancer,PHASE_3
FKBP1A,CHEMBL1908360,thymus neoplasm,PHASE_3
FKBP1A,CHEMBL1908360,pulmonary neuroendocrine tumor,PHASE_3
FKBP1A,CHEMBL3989887,keratoconjunctivitis,PHASE_3
FKBP1A,CHEMBL3989887,allergic conjunctivitis,PHASE_3
FKBP1A,CHEMBL1200686,lichen planus,PHASE_3
FKBP1A,CHEMBL1200686,dermatitis,PHASE_3
FKBP1A,CHEMBL1200686,"Dermatitis, Perioral",PHASE_3
FKBP1A,CHEMBL1200686,blepharitis,PHASE_3
FKBP1A,CHEMBL1201182,lymphoma,PHASE_3
FKBP1A,CHEMBL269732,kidney disease,PHASE_3
FKBP1A,CHEMBL269732,psoriasis,PHASE_3
FKBP1A,CHEMBL269732,Myasthenia gravis,PHASE_3
FKBP1A,CHEMBL269732,ulcerative colitis,PHASE_3
FKBP1A,CHEMBL269732,lupus nephritis,PHASE_3
FKBP1A,CHEMBL269732,type 1 diabetes mellitus,PHASE_3
FKBP1A,CHEMBL269732,nephrotic syndrome,PHASE_3
FKBP1A,CHEMBL269732,Vitiligo,PHASE_3
FKBP1A,CHEMBL269732,kidney failure,PHASE_3
FKBP1A,CHEMBL269732,atopic eczema,PHASE_3
FKBP1A,CHEMBL269732,seborrheic dermatitis,PHASE_3
FKBP1A,CHEMBL269732,graft versus host disease,PHASE_3
FKBP1A,CHEMBL269732,chronic kidney disease,PHASE_3
FKBP1A,CHEMBL269732,medication adherence behavior,PHASE_3
FKBP1A,CHEMBL269732,COVID-19,PHASE_3
FKBP1A,CHEMBL269732,injury,PHASE_3
FKBP1A,CHEMBL269732,acute graft vs. host disease,PHASE_3
FKBP1A,CHEMBL269732,acute pancreatitis,PHASE_3
FKBP1A,CHEMBL413,schizophrenia,UNKNOWN
FKBP1A,CHEMBL413,post-traumatic stress disorder,UNKNOWN
FKBP1A,CHEMBL413,autoimmune thrombocytopenic purpura,UNKNOWN
FKBP1A,CHEMBL413,Crohn's disease,UNKNOWN
FKBP1A,CHEMBL413,Peripheral arterial stenosis,UNKNOWN
FKBP1A,CHEMBL413,peripheral arterial disease,UNKNOWN
FKBP1A,CHEMBL413,immunoglobulin G4-related sclerosing disease,UNKNOWN
FKBP1A,CHEMBL413,"Anemia, Hemolytic, Autoimmune",UNKNOWN
FKBP1A,CHEMBL413,age,UNKNOWN
FKBP1A,CHEMBL413,adult-onset Still's disease,UNKNOWN
FKBP1A,CHEMBL1908360,myocardial infarction,UNKNOWN
FKBP1A,CHEMBL1908360,uterine sarcoma,UNKNOWN
FKBP1A,CHEMBL1908360,nonpapillary renal cell carcinoma,UNKNOWN
FKBP1A,CHEMBL3989887,membranous glomerulonephritis,UNKNOWN
FKBP1A,CHEMBL3989887,idiopathic membranous glomerulonephritis,UNKNOWN
FKBP1A,CHEMBL3989887,focal segmental glomerulosclerosis,UNKNOWN
FKBP1A,CHEMBL3989887,lupus nephritis,UNKNOWN
FKBP1A,CHEMBL3989887,cirrhosis of liver,UNKNOWN
FKBP1A,CHEMBL3989887,nephrotic syndrome,UNKNOWN
FKBP1A,CHEMBL3989887,hemochromatosis,UNKNOWN
FKBP1A,CHEMBL3989887,corneal disease,UNKNOWN
FKBP1A,CHEMBL3989887,acute graft versus host disease,UNKNOWN
FKBP1A,CHEMBL3989887,liver failure,UNKNOWN
FKBP1A,CHEMBL3989887,chronic renal failure syndrome,UNKNOWN
FKBP1A,CHEMBL3989887,chronic kidney disease,UNKNOWN
FKBP1A,CHEMBL1201182,prostate neoplasm,UNKNOWN
FKBP1A,CHEMBL219410,coronary artery disease,UNKNOWN
FLNA,CHEMBL4650230,Hepatic failure,PHASE_1
FLNA,CHEMBL4650230,Alzheimer disease,PHASE_3
FLNA,CHEMBL4650230,neoplasm,UNKNOWN
FLT1,CHEMBL1289926,renal cell carcinoma,APPROVAL
FLT1,CHEMBL1289926,neoplasm,APPROVAL
FLT1,CHEMBL1201733,soft tissue sarcoma,APPROVAL
FLT1,CHEMBL1201733,renal cell carcinoma,APPROVAL
FLT1,CHEMBL1201733,sarcoma,APPROVAL
FLT1,CHEMBL1946170,colorectal cancer,APPROVAL
FLT1,CHEMBL1946170,metastatic colorectal cancer,APPROVAL
FLT1,CHEMBL1946170,colorectal neoplasm,APPROVAL
FLT1,CHEMBL1946170,neoplasm,APPROVAL
FLT1,CHEMBL1567,renal cell carcinoma,APPROVAL
FLT1,CHEMBL1567,gastrointestinal stromal tumor,APPROVAL
FLT1,CHEMBL1567,neuroendocrine neoplasm,APPROVAL
FLT1,CHEMBL1567,digestive system neoplasm,APPROVAL
FLT1,CHEMBL3039504,idiopathic pulmonary fibrosis,APPROVAL
FLT1,CHEMBL3039504,systemic scleroderma,APPROVAL
FLT1,CHEMBL3039504,interstitial lung disease,APPROVAL
FLT1,CHEMBL24828,thyroid carcinoma,APPROVAL
FLT1,CHEMBL24828,medullary thyroid gland carcinoma,APPROVAL
FLT1,CHEMBL24828,thyroid neoplasm,APPROVAL
FLT1,CHEMBL24828,neoplasm,APPROVAL
FLT1,CHEMBL4303214,colorectal cancer,APPROVAL
FLT1,CHEMBL4303214,colorectal neoplasm,APPROVAL
FLT1,CHEMBL4303214,cancer,APPROVAL
FLT1,CHEMBL4303214,neoplasm,APPROVAL
FLT1,CHEMBL1200485,renal cell carcinoma,APPROVAL
FLT1,CHEMBL1200485,thyroid carcinoma,APPROVAL
FLT1,CHEMBL502835,idiopathic pulmonary fibrosis,APPROVAL
FLT1,CHEMBL502835,colorectal cancer,APPROVAL
FLT1,CHEMBL502835,non-small cell lung carcinoma,APPROVAL
FLT1,CHEMBL502835,interstitial lung disease,APPROVAL
FLT1,CHEMBL502835,pulmonary fibrosis,APPROVAL
FLT1,CHEMBL502835,systemic scleroderma,APPROVAL
FLT1,CHEMBL502835,neoplasm,APPROVAL
FLT1,CHEMBL1289601,thyroid cancer,APPROVAL
FLT1,CHEMBL1289601,neoplasm,APPROVAL
